R,L
175,236
175,993
175,92
175,208
175,95
175,234
175,866
176,176
176,153
176,93
176,26
176,208
176,352
176,216
176,217
176,916
176,152
176,111
176,812
176,148
176,903
176,948
177,177
177,196
177,203
177,68
178,178
178,813
179,179
180,180
180,37
180,35
180,38
180,24
180,41
180,212
180,81
180,14
180,4
180,122
180,340
180,12
180,386
180,337
180,226
180,205
180,34
180,54
180,31
180,49
180,21
180,449
180,104
180,5
180,304
180,102
180,108
180,20
180,51
180,821
180,210
180,78
180,228
180,43
180,25
180,678
180,735
180,441
181,181
181,6
181,142
181,111
182,182
183,183
183,48
183,238
183,957
184,184
185,185
186,186
186,14
186,27
186,12
186,187
186,188
186,114
186,4
186,378
186,78
186,54
186,19
186,336
186,226
186,200
186,249
186,516
186,517
186,519
186,299
186,522
186,451
186,296
186,5
186,205
186,132
186,81
186,225
186,360
186,35
186,16
186,702
186,463
186,313
186,348
186,58
186,76
186,104
186,77
186,658
186,253
186,343
186,166
186,453
186,616
186,460
186,24
187,187
187,27
187,186
187,114
187,303
187,47
187,130
187,78
187,435
187,200
187,421
187,53
187,43
187,19
187,354
187,50
187,556
187,248
188,188
188,186
188,650
189,189
189,259
189,70
189,264
189,238
189,647
189,655
189,197
189,676
190,190
190,20
190,4
190,35
190,13
190,12
190,54
190,493
190,223
190,136
190,55
190,104
190,5
190,206
190,340
190,25
190,209
190,225
190,14
190,34
190,228
190,202
190,81
190,246
190,207
190,226
190,137
190,41
190,579
190,692
190,143
190,230
190,336
190,205
190,38
190,6
190,46
190,506
190,31
190,211
190,453
191,191
191,194
191,454
192,192
192,744
193,193
193,835
193,372
194,194
194,191
194,454
194,443
195,195
195,98
195,26
195,93
195,89
195,223
195,341
195,174
195,291
195,620
195,849
195,94
195,974
195,313
195,870
195,92
195,95
196,196
196,98
196,20
196,40
196,26
196,4
196,35
196,94
196,47
196,290
196,153
196,352
196,93
196,104
196,5
196,54
196,12
196,267
196,41
196,14
196,89
196,177
196,517
196,299
196,521
196,27
196,525
196,29
196,472
196,341
196,13
196,77
196,579
196,58
196,223
196,203
196,336
196,226
196,91
196,86
196,31
196,209
196,246
196,325
196,25
196,136
196,137
196,216
196,32
196,243
196,302
196,205
196,272
196,46
196,361
196,78
196,16
196,505
196,114
197,197
197,198
197,111
197,38
197,264
197,71
197,223
197,24
197,735
197,259
197,489
197,107
197,57
197,769
197,736
197,238
197,56
197,539
197,41
197,676
197,647
197,189
197,449
197,263
197,313
197,74
197,6
197,73
197,668
197,295
197,554
197,531
197,237
197,110
197,927
197,733
198,198
198,197
198,672
198,264
198,539
198,733
199,199
199,351
200,200
200,292
200,14
200,47
200,114
200,301
200,281
200,18
200,303
200,12
200,77
200,78
200,27
200,421
200,52
200,54
200,186
200,435
200,49
200,501
200,20
200,121
200,104
200,31
200,29
200,50
200,53
200,19
200,94
200,187
200,130
200,98
200,102
200,354
201,201
201,711
202,202
202,206
202,207
202,209
202,211
202,228
202,230
202,34
202,836
202,190
202,246
202,340
202,579
202,692
202,226
202,21
203,203
203,35
203,29
203,43
203,448
203,23
203,27
203,12
203,5
203,196
203,122
203,4
203,521
203,246
203,337
203,341
203,177
203,267
203,40
203,13
203,525
203,266
203,38
204,204
204,209
204,241
205,205
205,137
205,136
205,104
205,209
205,114
205,211
205,35
205,54
205,336
205,5
205,12
205,13
205,14
205,76
205,511
205,296
205,27
205,180
205,272
205,226
205,186
205,4
205,168
205,102
205,29
205,223
205,463
205,31
205,299
205,77
205,37
205,340
205,196
205,46
205,343
205,190
205,246
205,225
205,472
205,81
205,121
205,453
206,206
206,202
206,207
206,209
206,211
206,230
206,472
206,243
206,340
206,190
206,34
206,730
206,228
206,246
206,55
206,579
206,506
206,143
206,692
206,15
206,261
206,456
206,785
207,207
207,202
207,206
207,209
207,211
207,190
207,228
207,579
207,284
207,506
207,472
207,456
207,692
208,208
208,98
208,26
208,176
208,89
208,93
208,352
208,172
208,126
208,916
208,974
208,147
208,463
208,584
208,488
208,174
208,94
208,621
208,88
208,216
208,175
208,95
209,209
209,137
209,202
209,204
209,205
209,206
209,207
209,211
209,35
209,4
209,340
209,5
209,243
209,25
209,190
209,64
209,14
209,34
209,227
209,196
209,246
209,325
209,223
209,46
209,228
209,226
209,15
209,734
209,692
209,336
209,143
209,230
209,261
210,210
210,340
210,24
210,121
210,180
210,272
210,456
210,108
210,472
210,41
210,74
210,455
210,140
210,621
210,506
210,337
210,115
211,211
211,137
211,202
211,205
211,206
211,207
211,209
211,228
211,230
211,34
211,463
211,216
211,4
211,26
211,153
211,223
211,93
211,785
211,94
211,40
211,190
211,579
211,152
212,212
212,38
212,24
212,81
212,180
212,34
212,228
212,31
212,449
212,539
212,801
212,340
212,441
213,213
213,153
213,584
213,290
213,833
214,214
214,325
214,545
214,518
215,215
215,153
215,216
215,146
215,218
215,220
215,828
215,327
215,150
215,347
215,652
215,903
215,831
215,165
216,216
216,32
216,153
216,215
216,20
216,104
216,217
216,146
216,47
216,4
216,93
216,223
216,505
216,652
216,29
216,828
216,831
216,211
216,73
216,327
216,341
216,347
216,176
216,74
216,142
216,94
216,463
216,89
216,26
216,361
216,352
216,40
216,136
216,902
216,111
216,196
216,769
216,126
216,792
216,85
216,150
216,368
216,525
216,152
216,679
216,236
216,107
216,165
216,981
216,846
216,208
217,217
217,153
217,216
217,56
217,110
217,525
217,111
217,70
217,442
217,142
217,176
217,74
217,327
217,769
217,440
217,107
217,152
218,218
218,215
219,219
220,220
220,153
220,215
220,146
220,933
220,152
220,930
221,221
221,920
222,222
223,223
223,54
223,35
223,238
223,34
223,38
223,104
223,88
223,29
223,47
223,20
223,26
223,14
223,12
223,13
223,190
223,216
223,137
223,93
223,16
223,89
223,4
223,196
223,98
223,352
223,147
223,40
223,111
223,264
223,27
223,24
223,735
223,197
223,621
223,5
223,489
223,85
223,73
223,136
223,205
223,302
223,341
223,74
223,142
223,195
223,361
223,158
223,463
223,539
223,31
223,209
223,41
223,211
223,769
223,110
223,107
223,57
223,153
223,21
224,224
224,16
224,29
224,60
224,19
224,114
224,53
224,360
224,541
224,27
224,50
224,130
224,49
224,26
224,98
224,301
224,556
224,596
224,791
224,382
224,462
224,762
225,225
225,54
225,81
225,226
225,336
225,296
225,186
225,340
225,190
225,24
225,205
225,463
225,743
225,343
225,530
225,453
225,924
225,460
225,378
225,702
225,272
225,253
225,664
226,226
226,54
226,35
226,81
226,225
226,180
226,74
226,12
226,336
226,4
226,489
226,78
226,57
226,492
226,41
226,186
226,136
226,579
226,205
226,34
226,137
226,296
226,5
226,196
226,29
226,272
226,132
226,46
226,107
226,38
226,104
226,676
226,264
226,31
226,110
226,14
226,340
226,735
226,246
226,190
226,453
226,76
226,24
226,539
226,463
226,238
226,209
226,25
226,202
226,449
226,472
226,517
226,313
226,530
226,261
227,227
227,209
227,15
227,441
227,306
227,298
228,228
228,211
228,229
228,230
228,202
228,212
228,246
228,34
228,941
228,836
228,190
228,209
228,207
228,206
228,21
228,90
228,180
228,364
228,340
229,229
229,228
229,456
230,230
230,211
230,228
230,206
230,446
230,202
230,246
230,579
230,190
230,692
230,143
230,209
230,284
231,231
232,232
233,233
233,878
234,234
234,26
234,236
234,302
234,675
234,147
234,93
234,95
234,174
234,92
234,172
234,846
234,488
234,175
234,333
235,235
235,794
236,236
236,234
236,89
236,576
236,341
236,915
236,414
236,916
236,919
236,95
236,416
236,153
236,147
236,152
236,216
236,602
236,150
236,413
236,821
236,415
236,175
236,842
236,653
236,23
236,488
236,479
236,36
236,994
237,237
237,238
237,27
237,50
237,701
237,130
237,539
237,264
237,52
237,197
238,238
238,223
238,237
238,38
238,240
238,189
238,259
238,70
238,263
238,264
238,539
238,489
238,197
238,313
238,740
238,13
238,226
238,57
238,733
238,672
238,676
238,2
238,554
238,41
238,533
238,647
238,449
238,183
238,24
238,110
238,530
239,239
239,241
239,580
239,242
240,240
240,238
240,110
240,647
240,489
240,71
240,264
240,57
240,668
240,539
240,313
240,733
240,295
240,531
240,533
240,809
241,241
241,242
241,247
241,941
241,204
241,239
242,242
242,241
242,239
243,243
243,245
243,246
243,34
243,35
243,54
243,32
243,14
243,78
243,104
243,26
243,20
243,4
243,98
243,93
243,678
243,94
243,206
243,25
243,209
243,846
243,46
243,196
243,341
243,174
244,244
245,245
245,77
245,243
245,249
245,54
245,104
245,317
245,102
245,303
245,299
245,78
245,579
245,58
245,32
246,246
246,243
246,12
246,34
246,35
246,54
246,104
246,31
246,299
246,13
246,4
246,25
246,60
246,78
246,312
246,228
246,29
246,678
246,43
246,602
246,203
246,209
246,196
246,14
246,202
246,81
246,190
246,340
246,206
246,226
246,230
246,15
246,336
246,413
246,266
246,414
246,205
246,137
246,272
246,692
246,653
246,579
246,472
247,247
247,241
247,614
248,248
248,49
248,50
248,303
248,421
248,835
248,786
248,394
248,301
248,187
248,430
249,249
249,77
249,245
249,54
249,186
249,109
249,299
249,296
249,451
249,58
249,102
249,464
249,101
250,250
250,252
250,254
251,251
251,252
251,254
251,84
252,252
252,250
252,251
252,254
252,824
253,253
253,254
253,132
253,460
253,519
253,166
253,186
253,76
253,664
253,702
253,658
253,453
253,616
253,441
253,567
253,298
253,84
253,225
254,254
254,250
254,251
254,252
254,253
255,255
255,256
255,783
256,256
256,255
256,391
256,494
257,257
258,258
259,259
259,189
259,70
259,264
259,238
259,38
259,71
259,197
259,736
259,489
259,829
259,295
259,554
259,313
259,733
259,449
259,539
259,531
259,647
259,672
259,491
259,676
260,260
261,261
261,506
261,159
261,441
261,226
261,472
261,206
261,143
261,692
261,209
262,262
262,823
262,825
263,263
263,264
263,238
263,823
263,110
263,539
263,197
263,533
263,75
263,313
263,554
263,531
263,668
263,667
263,733
264,264
264,189
264,259
264,70
264,263
264,238
264,539
264,20
264,489
264,554
264,57
264,4
264,647
264,38
264,35
264,111
264,740
264,71
264,223
264,27
264,24
264,735
264,533
264,197
264,12
264,5
264,110
264,41
264,137
264,226
264,81
264,676
264,56
264,449
264,240
264,829
264,295
264,73
264,769
264,313
264,736
264,74
264,13
264,733
264,668
264,237
264,672
264,198
264,64
264,25
264,531
264,144
264,21
264,530
264,107
265,265
265,289
265,286
266,266
266,12
266,20
266,89
266,335
266,48
266,4
266,74
266,29
266,35
266,13
266,43
266,337
266,413
266,414
266,415
266,416
266,38
266,40
266,638
266,521
266,126
266,853
266,576
266,108
266,448
266,23
266,41
266,36
266,525
266,341
266,85
266,56
266,122
266,729
266,817
266,602
266,246
266,447
266,369
266,821
266,408
266,410
266,820
266,203
266,690
266,409
266,37
266,547
266,347
266,957
266,755
267,267
267,20
267,89
267,35
267,122
267,341
267,369
267,196
267,41
267,347
267,51
267,755
267,203
267,337
267,447
267,43
267,108
267,621
267,74
267,328
267,521
268,268
268,142
268,74
268,444
268,56
268,621
268,442
269,269
270,270
270,794
270,455
271,271
271,849
271,813
272,272
272,13
272,74
272,57
272,12
272,31
272,453
272,456
272,205
272,14
272,472
272,54
272,29
272,296
272,41
272,104
272,226
272,46
272,38
272,463
272,121
272,210
272,299
272,340
272,336
272,196
272,246
272,115
272,113
272,109
272,81
272,517
272,76
272,506
272,136
272,621
272,225
273,273
273,275
273,764
273,607
273,573
274,274
274,783
275,275
275,273
275,573
276,276
276,357
277,277
277,759
277,325
277,576
277,297
278,278
279,279
279,280
279,281
279,401
280,280
280,279
281,281
281,47
281,114
281,279
281,53
281,200
281,301
281,18
281,303
281,12
281,34
281,24
281,16
281,64
281,27
281,762
281,314
281,421
281,701
281,432
281,50
281,967
281,400
282,282
282,284
282,861
283,283
283,474
284,284
284,282
284,207
284,230
284,456
284,528
285,285
286,286
286,88
286,289
286,290
286,89
286,584
286,587
286,536
286,604
286,158
286,26
286,93
286,846
286,688
286,900
286,341
286,830
286,94
286,871
286,352
286,265
287,287
287,439
288,288
288,503
288,899
289,289
289,286
289,88
289,290
289,93
289,26
289,698
289,688
289,341
289,265
289,871
289,686
290,290
290,286
290,289
290,291
290,94
290,196
290,26
290,93
290,833
290,174
290,688
290,871
290,213
290,584
290,634
291,291
291,290
291,536
291,93
291,26
291,195
291,352
291,94
291,89
291,454
291,833
291,620
291,849
292,292
292,200
292,47
292,27
292,514
292,52
292,50
292,332
292,303
292,435
292,556
292,891
292,425
292,354
292,882
293,293
294,294
294,851
295,295
295,264
295,259
295,197
295,70
295,240
295,71
296,296
296,76
296,54
296,104
296,299
296,167
296,205
296,511
296,77
296,109
296,249
296,226
296,225
296,81
296,186
296,272
296,121
296,468
296,343
296,113
296,88
296,621
297,297
297,299
297,631
297,759
297,277
297,952
297,954
298,298
298,227
298,441
298,253
299,299
299,246
299,296
299,297
299,54
299,104
299,31
299,12
299,300
299,167
299,58
299,186
299,196
299,522
299,27
299,451
299,77
299,109
299,249
299,344
299,35
299,428
299,32
299,303
299,878
299,245
299,759
299,102
299,14
299,205
299,115
299,168
299,272
299,325
299,340
299,46
299,623
300,300
300,299
300,522
300,113
300,472
300,115
300,121
301,301
301,47
301,200
301,114
301,281
301,18
301,303
301,12
301,27
301,53
301,64
301,762
301,421
301,701
301,19
301,16
301,224
301,50
301,49
301,967
301,353
301,361
301,596
301,52
301,130
301,248
301,936
302,302
302,114
302,303
302,4
302,26
302,89
302,341
302,352
302,93
302,98
302,53
302,735
302,29
302,223
302,147
302,234
302,88
302,196
302,49
302,51
302,158
303,303
303,47
303,200
303,114
303,301
303,281
303,302
303,12
303,77
303,78
303,29
303,54
303,435
303,49
303,104
303,31
303,650
303,187
303,130
303,53
303,102
303,245
303,35
303,421
303,19
303,16
303,64
303,14
303,299
303,354
303,430
303,50
303,32
303,58
303,52
303,821
303,292
303,248
304,304
304,122
304,54
304,494
304,61
304,4
304,180
304,341
304,78
304,77
304,35
304,14
304,58
305,305
306,306
306,227
306,522
307,307
307,313
307,16
308,308
308,36
308,820
309,309
309,864
310,310
310,514
310,98
310,762
311,311
311,821
311,15
312,312
312,246
312,46
312,510
312,344
313,313
313,307
313,4
313,5
313,25
313,38
313,24
313,186
313,378
313,264
313,41
313,554
313,81
313,35
313,197
313,238
313,733
313,658
313,336
313,16
313,195
313,259
313,453
313,539
313,226
313,240
313,71
313,533
313,263
313,132
313,702
314,314
314,19
314,53
314,281
314,791
315,315
316,316
316,700
317,317
317,245
317,11
317,77
318,318
318,819
319,319
319,335
319,933
319,853
319,581
319,841
320,320
321,321
321,322
322,322
322,321
322,453
322,132
322,455
322,658
322,113
322,660
322,661
322,76
322,121
322,912
322,166
322,460
323,323
324,324
325,325
325,214
325,209
325,196
325,299
325,522
325,46
325,277
325,623
325,579
325,15
326,326
326,121
326,501
326,113
327,327
327,328
327,89
327,828
327,831
327,216
327,73
327,347
327,652
327,217
327,876
327,142
327,32
327,153
327,111
327,150
327,126
327,792
327,525
327,215
327,903
327,769
327,981
327,621
327,135
327,679
328,328
328,327
328,621
328,267
328,135
328,549
328,165
328,828
328,349
329,329
329,330
329,813
330,330
330,329
330,999
331,331
331,584
331,830
331,161
331,708
331,990
332,332
332,292
333,333
333,98
333,849
333,88
333,147
333,621
333,234
334,334
335,335
335,43
335,266
335,337
335,638
335,374
335,122
335,414
335,341
335,23
335,602
335,525
335,842
335,447
335,319
335,690
335,36
335,410
335,820
335,817
335,381
335,479
335,407
335,409
335,415
335,416
335,915
336,336
336,4
336,29
336,35
336,13
336,43
336,54
336,5
336,12
336,205
336,226
336,41
336,186
336,78
336,104
336,81
336,14
336,225
336,712
336,31
336,196
336,46
336,579
336,272
336,340
336,246
336,463
336,753
336,343
336,313
336,190
336,25
336,38
336,453
336,34
336,209
336,530
336,472
336,132
336,460
337,337
337,335
337,48
337,4
337,74
337,29
337,20
337,35
337,13
337,43
337,266
337,180
337,374
337,12
337,126
337,853
337,576
337,108
337,41
337,341
337,638
337,38
337,40
337,89
337,203
337,34
337,51
337,49
337,416
337,934
337,37
337,369
337,525
337,410
337,820
337,414
337,36
337,267
337,23
337,347
337,602
337,413
337,821
337,46
337,755
337,85
337,817
337,447
337,408
337,415
337,690
337,729
337,630
337,448
337,621
337,210
338,338
338,78
339,339
339,10
339,822
340,340
340,35
340,209
340,180
340,14
340,210
340,114
340,24
340,472
340,54
340,206
340,25
340,190
340,225
340,34
340,202
340,81
340,246
340,31
340,115
340,226
340,205
340,579
340,272
340,336
340,104
340,299
340,510
340,46
340,692
340,55
340,212
340,743
340,228
340,456
341,341
341,267
341,35
341,4
341,122
341,40
341,13
341,29
341,12
341,47
341,26
341,352
341,126
341,93
341,196
341,73
341,85
341,302
341,98
341,94
341,104
341,335
341,414
341,41
341,304
341,23
341,347
341,216
341,223
341,147
341,236
341,43
341,638
341,337
341,38
341,846
341,174
341,195
341,289
341,203
341,158
341,266
341,95
341,361
341,410
341,678
341,20
341,243
341,416
341,172
341,769
341,584
341,108
341,286
341,92
341,602
341,821
341,175
341,78
341,525
342,342
342,905
342,846
342,729
342,410
343,343
343,186
343,336
343,296
343,205
343,76
343,225
343,81
343,610
343,132
343,460
344,344
344,511
344,299
344,451
344,376
344,77
344,312
344,623
344,761
345,345
345,572
346,346
346,870
347,347
347,165
347,20
347,35
347,43
347,108
347,447
347,89
347,23
347,107
347,4
347,525
347,111
347,627
347,267
347,122
347,144
347,341
347,828
347,831
347,832
347,216
347,73
347,327
347,361
347,902
347,32
347,126
347,150
347,337
347,769
347,410
347,215
347,128
347,570
347,266
348,348
348,76
348,136
348,519
348,109
348,186
348,517
348,138
349,349
349,828
349,328
349,165
350,350
350,158
350,93
350,937
350,938
350,787
350,584
350,900
350,814
351,351
351,199
352,352
352,4
352,94
352,47
352,153
352,158
352,196
352,26
352,93
352,126
352,505
352,341
352,463
352,20
352,104
352,98
352,208
352,176
352,89
352,223
352,610
352,85
352,302
352,136
352,735
352,836
352,29
352,584
352,361
352,216
352,147
352,368
352,291
352,904
352,621
352,900
352,88
352,140
352,525
352,536
352,468
352,286
353,353
353,19
353,354
353,130
353,421
353,52
353,53
353,301
353,64
353,821
354,354
354,353
354,47
354,98
354,968
354,114
354,303
354,435
354,130
354,50
354,699
354,501
354,593
354,421
354,200
354,187
354,438
354,292
354,896
354,425
354,52
355,355
355,357
356,356
356,357
356,358
357,357
357,355
357,356
357,358
357,276
358,358
358,356
358,357
359,359
359,128
359,835
360,360
360,49
360,114
360,483
360,510
360,372
360,224
360,186
360,27
360,19
360,50
360,51
360,128
360,936
361,361
361,12
361,29
361,104
361,26
361,89
361,73
361,49
361,4
361,27
361,735
361,352
361,836
361,93
361,223
361,98
361,216
361,421
361,347
361,158
361,142
361,20
361,341
361,821
361,111
361,51
361,196
361,88
361,64
361,24
361,53
361,114
361,50
361,16
361,121
361,128
361,301
361,936
362,362
362,363
362,405
363,363
363,362
364,364
364,452
364,77
364,102
364,168
364,32
364,21
364,228
364,464
364,773
364,1
365,365
366,366
367,367
368,368
368,26
368,150
368,93
368,147
368,352
368,148
368,153
368,216
368,152
369,369
369,267
369,41
369,122
369,492
369,43
369,51
369,266
369,337
369,108
369,75
369,385
369,49
369,821
370,370
371,371
371,8
371,795
372,372
372,51
372,108
372,49
372,374
372,41
372,510
372,360
372,430
372,469
372,193
372,821
372,606
373,373
374,374
374,372
374,51
374,108
374,49
374,337
374,335
374,933
374,817
374,381
374,471
374,43
374,674
375,375
375,84
375,870
376,376
376,54
376,76
376,6
376,168
376,344
376,77
376,519
376,109
377,377
377,651
377,616
378,378
378,186
378,166
378,660
378,313
378,460
378,702
378,453
378,81
378,132
378,225
378,530
378,661
378,658
378,76
378,664
378,567
379,379
379,796
379,84
379,405
380,380
381,381
381,122
381,673
381,674
381,415
381,915
381,842
381,690
381,414
381,447
381,602
381,374
381,335
381,383
381,51
381,921
382,382
382,47
382,114
382,791
382,224
382,762
382,967
383,383
383,384
383,385
383,759
383,499
383,169
383,381
383,577
384,384
384,383
384,385
384,507
384,499
385,385
385,383
385,384
385,477
385,49
385,51
385,922
385,369
385,759
385,499
386,386
386,180
386,41
386,108
386,122
387,387
387,869
387,945
387,562
388,388
388,168
388,9
388,464
388,498
388,560
388,626
389,389
390,390
390,391
390,50
390,556
390,462
390,436
390,527
390,575
391,391
391,390
391,783
391,256
392,392
392,888
393,393
394,394
394,248
394,50
394,835
395,395
396,396
397,397
397,500
397,607
398,398
399,399
399,710
400,400
400,281
400,762
401,401
401,279
402,402
402,639
403,403
403,404
404,404
404,403
404,742
405,405
405,379
405,362
406,406
407,407
407,409
407,638
407,36
407,43
407,690
407,800
407,335
407,853
407,820
408,408
408,122
408,266
408,337
408,447
408,853
408,934
409,409
409,407
409,23
409,43
409,266
409,820
409,638
409,335
409,36
409,818
410,410
410,23
410,122
410,38
410,43
410,449
410,36
410,690
410,820
410,602
410,821
410,342
410,126
410,341
410,144
410,40
410,337
410,842
410,347
410,266
410,846
410,75
410,335
410,159
410,805
411,411
411,412
412,412
412,411
413,413
413,414
413,415
413,266
413,416
413,479
413,602
413,821
413,246
413,46
413,337
413,576
413,804
413,60
413,236
413,579
414,414
414,413
414,415
414,266
414,416
414,602
414,122
414,335
414,804
414,341
414,23
414,576
414,915
414,236
414,46
414,246
414,759
414,447
414,525
414,337
414,690
414,89
414,621
414,108
414,820
414,479
414,36
414,43
414,51
414,653
414,678
414,381
415,415
415,413
415,414
415,266
415,416
415,602
415,447
415,381
415,337
415,576
415,690
415,236
415,43
415,335
415,820
416,416
416,413
416,414
416,415
416,266
416,43
416,122
416,602
416,126
416,337
416,576
416,341
416,89
416,236
416,853
416,821
416,479
416,23
416,915
416,957
416,36
416,729
416,804
416,335
417,417
418,418
418,864
419,419
420,420
420,779
421,421
421,200
421,52
421,114
421,53
421,19
421,501
421,701
421,281
421,301
421,435
421,303
421,98
421,361
421,353
421,27
421,187
421,49
421,130
421,50
421,248
421,936
421,354
421,821
421,593
421,596
421,556
421,699
422,422
423,423
423,52
423,437
423,596
423,436
423,131
423,438
424,424
424,534
424,542
425,425
425,52
425,292
425,699
425,704
425,50
425,354
425,438
425,596
425,130
425,891
426,426
427,427
428,428
428,299
428,785
429,429
430,430
430,372
430,303
430,435
430,650
430,821
430,248
430,928
430,641
431,431
432,432
432,53
432,281
432,977
432,701
433,433
434,434
434,653
434,26
434,40
435,435
435,303
435,200
435,114
435,47
435,421
435,53
435,187
435,430
435,354
435,52
435,292
435,50
435,514
436,436
436,50
436,593
436,52
436,390
436,423
437,437
437,438
437,512
437,513
437,423
437,515
437,596
437,597
437,989
438,438
438,437
438,593
438,354
438,596
438,425
438,423
439,439
439,444
439,445
439,287
439,991
439,807
440,440
440,443
440,110
440,572
440,217
441,441
441,38
441,227
441,15
441,449
441,769
441,261
441,801
441,453
441,34
441,298
441,24
441,253
441,212
441,180
442,442
442,73
442,56
442,110
442,107
442,444
442,70
442,217
442,104
442,809
442,74
442,57
442,78
442,142
442,769
442,268
443,443
443,440
443,444
443,445
443,194
444,444
444,439
444,442
444,443
444,110
444,107
444,57
444,525
444,74
444,70
444,268
444,769
444,564
444,809
444,69
445,445
445,439
445,443
445,806
446,446
446,18
446,230
446,967
447,447
447,347
447,43
447,108
447,23
447,570
447,602
447,335
447,842
447,469
447,266
447,817
447,414
447,415
447,521
447,267
447,337
447,804
447,122
447,729
447,690
447,981
447,381
447,755
447,621
447,36
447,915
447,408
447,630
448,448
448,43
448,203
448,266
448,122
448,337
448,521
449,449
449,54
449,43
449,23
449,35
449,107
449,38
449,410
449,12
449,122
449,668
449,4
449,34
449,110
449,672
449,24
449,31
449,180
449,212
449,56
449,801
449,264
449,111
449,197
449,539
449,70
449,769
449,144
449,73
449,25
449,226
449,137
449,40
449,489
449,57
449,735
449,441
449,5
449,453
449,13
449,6
449,734
449,829
449,676
449,491
449,238
449,821
449,259
450,450
450,617
450,63
451,451
451,299
451,186
451,522
451,344
451,249
451,623
451,968
452,452
452,364
452,32
452,773
453,453
453,322
453,132
453,272
453,4
453,35
453,38
453,41
453,226
453,5
453,449
453,336
453,24
453,460
453,702
453,378
453,81
453,313
453,530
453,225
453,186
453,253
453,205
453,441
453,190
454,454
454,153
454,291
454,913
454,813
454,191
454,194
455,455
455,322
455,478
455,595
455,541
455,210
455,270
456,456
456,272
456,472
456,229
456,210
456,206
456,340
456,207
456,284
456,115
457,457
457,727
457,846
458,458
459,459
460,460
460,253
460,702
460,453
460,378
460,186
460,225
460,658
460,530
460,336
460,661
460,132
460,660
460,664
460,343
460,322
460,567
461,461
461,533
462,462
462,50
462,224
462,390
463,463
463,81
463,54
463,35
463,12
463,14
463,136
463,29
463,26
463,93
463,20
463,47
463,352
463,98
463,211
463,32
463,137
463,216
463,94
463,89
463,186
463,205
463,5
463,31
463,974
463,223
463,272
463,226
463,78
463,336
463,225
463,208
463,41
463,74
464,464
464,81
464,54
464,168
464,511
464,77
464,6
464,13
464,58
464,14
464,519
464,76
464,249
464,505
464,388
464,364
465,465
465,793
466,466
466,467
466,468
467,467
467,466
467,468
467,621
467,956
468,468
468,140
468,466
468,467
468,621
468,745
468,88
468,296
468,147
468,352
468,158
468,849
469,469
469,471
469,49
469,53
469,817
469,516
469,447
469,673
469,821
469,372
470,470
471,471
471,469
471,477
471,374
471,65
472,472
472,456
472,340
472,196
472,137
472,272
472,206
472,210
472,226
472,205
472,506
472,300
472,115
472,46
472,336
472,261
472,246
472,207
472,692
473,473
474,474
474,283
475,475
476,476
476,501
477,477
477,480
477,49
477,516
477,385
477,471
478,478
478,455
478,595
479,479
479,815
479,23
479,36
479,690
479,413
479,602
479,921
479,416
479,414
479,842
479,335
479,981
479,915
479,653
479,236
480,480
480,477
480,928
480,535
481,481
481,102
482,482
482,544
483,483
483,360
483,535
483,835
484,484
484,916
484,174
484,175
484,846
485,485
485,994
486,486
486,937
487,487
487,91
488,488
488,93
488,98
488,174
488,147
488,974
488,208
488,175
488,172
488,234
488,236
489,489
489,490
489,73
489,226
489,74
489,57
489,491
489,54
489,238
489,70
489,539
489,264
489,733
489,734
489,35
489,735
489,736
489,223
489,197
489,107
489,38
489,136
489,111
489,6
489,724
489,142
489,110
489,41
489,240
489,71
489,34
489,259
489,829
489,56
489,825
489,13
489,24
489,769
489,449
489,668
489,672
489,647
489,531
490,490
490,489
490,736
491,491
491,489
491,38
491,449
491,259
492,492
492,226
492,369
492,522
493,493
493,136
493,190
493,6
493,163
493,517
493,138
494,494
494,304
494,975
494,256
495,495
496,496
496,500
496,752
497,497
498,498
498,500
498,689
498,560
498,577
498,2
498,505
498,388
498,511
499,499
499,500
499,383
499,385
499,384
500,500
500,496
500,498
500,499
500,397
500,149
500,792
500,795
501,501
501,121
501,114
501,200
501,421
501,113
501,699
501,593
501,52
501,120
501,326
501,354
501,50
501,65
501,596
501,476
502,502
503,503
503,288
504,504
505,505
505,352
505,6
505,216
505,13
505,755
505,110
505,153
505,1
505,9
505,37
505,129
505,111
505,196
505,149
505,464
505,792
505,498
505,689
506,506
506,579
506,55
506,261
506,206
506,190
506,272
506,472
506,207
506,210
507,507
507,384
508,508
508,921
508,819
509,509
509,992
509,598
510,510
510,372
510,360
510,49
510,128
510,51
510,340
510,975
510,312
510,535
511,511
511,344
511,205
511,76
511,296
511,464
511,623
511,9
511,498
512,512
512,437
512,515
512,654
513,513
513,437
513,654
514,514
514,310
514,292
514,131
514,65
514,435
515,515
515,512
515,437
516,516
516,519
516,186
516,477
516,469
516,77
517,517
517,519
517,54
517,186
517,196
517,348
517,136
517,104
517,91
517,13
517,35
517,6
517,226
517,81
517,272
517,138
517,493
517,76
518,518
518,861
518,214
519,519
519,516
519,517
519,186
519,348
519,109
519,77
519,560
519,376
519,253
519,464
519,792
520,520
521,521
521,196
521,266
521,122
521,203
521,43
521,447
521,448
521,267
521,108
522,522
522,299
522,186
522,451
522,557
522,711
522,300
522,113
522,492
522,759
522,115
522,325
522,306
522,657
522,650
522,630
523,523
523,680
523,766
523,606
